#The first 6 parameters give the dimensions of a cell. The 7-9 parameters are the cell center. The 10th parameter is the value within the cell.
#x0                   x1                    #y0                   y1                    #z0                   z1                    xc                    yc                    zc                    value                 
1.00000000000000e+03  1.20000000000000e+03  8.00000000000000e+02  1.00000000000000e+03  8.00000000000000e+02  1.00000000000000e+03  1.10000000000000e+03  9.00000000000000e+02  9.00000000000000e+02  -1.81989441421663e+01 
1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.05000000000000e+03  1.05000000000000e+03  5.00000000000000e+01  -9.29435843485679e+00 
1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.05000000000000e+03  1.05000000000000e+03  1.50000000000000e+02  -7.37391736883108e+00 
1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.05000000000000e+03  1.15000000000000e+03  5.00000000000000e+01  -3.50249160569849e+00 
1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.05000000000000e+03  1.15000000000000e+03  1.50000000000000e+02  -7.00541398692387e+00 
1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.15000000000000e+03  1.05000000000000e+03  5.00000000000000e+01  -5.97437700242732e+00 
1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.15000000000000e+03  1.05000000000000e+03  1.50000000000000e+02  -1.50143923123407e+01 
1.10000000000000e+03  1.20000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.15000000000000e+03  1.15000000000000e+03  5.00000000000000e+01  7.33245222978608e-01  
1.10000000000000e+03  1.20000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.15000000000000e+03  1.15000000000000e+03  1.50000000000000e+02  -1.43516436998603e+01 
1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.05000000000000e+03  1.05000000000000e+03  2.50000000000000e+02  5.22972888829271e+01  
1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.05000000000000e+03  1.05000000000000e+03  3.50000000000000e+02  5.65922593102169e+01  
1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.05000000000000e+03  1.15000000000000e+03  2.50000000000000e+02  4.47454113197206e+01  
1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.05000000000000e+03  1.15000000000000e+03  3.50000000000000e+02  5.83755655845014e+01  
1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.15000000000000e+03  1.05000000000000e+03  2.50000000000000e+02  6.78478173831813e+01  
1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.15000000000000e+03  1.05000000000000e+03  3.50000000000000e+02  6.00293556641980e+01  
1.10000000000000e+03  1.20000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.15000000000000e+03  1.15000000000000e+03  2.50000000000000e+02  4.11973392879967e+01  
1.10000000000000e+03  1.20000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.15000000000000e+03  1.15000000000000e+03  3.50000000000000e+02  5.49865470807602e+01  
1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.05000000000000e+03  1.05000000000000e+03  4.50000000000000e+02  1.44564401780306e+01  
1.00000000000000e+03  1.10000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.05000000000000e+03  1.05000000000000e+03  5.50000000000000e+02  8.26689907667338e+00  
1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.05000000000000e+03  1.15000000000000e+03  4.50000000000000e+02  2.08362709676721e+01  
1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.05000000000000e+03  1.15000000000000e+03  5.50000000000000e+02  1.57206382158008e+01  
1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.15000000000000e+03  1.05000000000000e+03  4.50000000000000e+02  1.35486945158962e+01  
1.10000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.10000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.15000000000000e+03  1.05000000000000e+03  5.50000000000000e+02  7.67344557358619e+00  
1.10000000000000e+03  1.20000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.15000000000000e+03  1.15000000000000e+03  4.50000000000000e+02  1.73116460550682e+01  
1.10000000000000e+03  1.20000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.15000000000000e+03  1.15000000000000e+03  5.50000000000000e+02  1.38250805862316e+01  
1.00000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.20000000000000e+03  6.00000000000000e+02  8.00000000000000e+02  1.10000000000000e+03  1.10000000000000e+03  7.00000000000000e+02  -8.55436523302986e+00 
1.00000000000000e+03  1.20000000000000e+03  1.00000000000000e+03  1.20000000000000e+03  8.00000000000000e+02  1.00000000000000e+03  1.10000000000000e+03  1.10000000000000e+03  9.00000000000000e+02  -1.16101484658334e+01 
1.00000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.05000000000000e+03  1.25000000000000e+03  5.00000000000000e+01  5.15700502087352e-01  
1.00000000000000e+03  1.05000000000000e+03  1.20000000000000e+03  1.25000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.02500000000000e+03  1.22500000000000e+03  1.25000000000000e+02  1.51399067367678e+00  
1.00000000000000e+03  1.05000000000000e+03  1.20000000000000e+03  1.25000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.02500000000000e+03  1.22500000000000e+03  1.75000000000000e+02  3.15384750686261e+01  
1.00000000000000e+03  1.05000000000000e+03  1.25000000000000e+03  1.30000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.02500000000000e+03  1.27500000000000e+03  1.25000000000000e+02  3.25348543314079e+01  
1.00000000000000e+03  1.05000000000000e+03  1.25000000000000e+03  1.30000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.02500000000000e+03  1.27500000000000e+03  1.75000000000000e+02  6.44515704217165e+01  
1.05000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.25000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.07500000000000e+03  1.22500000000000e+03  1.25000000000000e+02  -9.81118664468717e+00 
1.05000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.25000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.07500000000000e+03  1.22500000000000e+03  1.75000000000000e+02  3.65949779199493e+01  
1.05000000000000e+03  1.10000000000000e+03  1.25000000000000e+03  1.30000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.07500000000000e+03  1.27500000000000e+03  1.25000000000000e+02  2.76529827777519e+01  
1.05000000000000e+03  1.10000000000000e+03  1.25000000000000e+03  1.30000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.07500000000000e+03  1.27500000000000e+03  1.75000000000000e+02  5.89828091145738e+01  
1.00000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.05000000000000e+03  1.35000000000000e+03  5.00000000000000e+01  3.26768917255785e+01  
1.00000000000000e+03  1.05000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.02500000000000e+03  1.32500000000000e+03  1.25000000000000e+02  6.39645527384694e+01  
1.00000000000000e+03  1.05000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.02500000000000e+03  1.32500000000000e+03  1.75000000000000e+02  9.57122926222909e+01  
1.00000000000000e+03  1.05000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.02500000000000e+03  1.37500000000000e+03  1.25000000000000e+02  7.55617790977053e+01  
1.00000000000000e+03  1.05000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.02500000000000e+03  1.37500000000000e+03  1.75000000000000e+02  1.01520183185387e+02  
1.05000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.07500000000000e+03  1.32500000000000e+03  1.25000000000000e+02  6.33376904351749e+01  
1.05000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.07500000000000e+03  1.32500000000000e+03  1.75000000000000e+02  1.06282864813642e+02  
1.05000000000000e+03  1.10000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.07500000000000e+03  1.37500000000000e+03  1.25000000000000e+02  8.31577441645390e+01  
1.05000000000000e+03  1.10000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.07500000000000e+03  1.37500000000000e+03  1.75000000000000e+02  1.16356837165188e+02  
1.10000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.15000000000000e+03  1.25000000000000e+03  5.00000000000000e+01  8.10987840729636e+00  
1.10000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.15000000000000e+03  1.25000000000000e+03  1.50000000000000e+02  5.38032867361704e+01  
1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.15000000000000e+03  1.35000000000000e+03  5.00000000000000e+01  2.59405860434106e+01  
1.10000000000000e+03  1.15000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.12500000000000e+03  1.32500000000000e+03  1.25000000000000e+02  6.96603207202322e+01  
1.10000000000000e+03  1.15000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.12500000000000e+03  1.32500000000000e+03  1.75000000000000e+02  1.00900630456287e+02  
1.10000000000000e+03  1.15000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.12500000000000e+03  1.37500000000000e+03  1.25000000000000e+02  8.07867946987304e+01  
1.10000000000000e+03  1.15000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.12500000000000e+03  1.37500000000000e+03  1.75000000000000e+02  1.15110258783452e+02  
1.15000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.17500000000000e+03  1.32500000000000e+03  1.25000000000000e+02  8.31056046627058e+01  
1.15000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.17500000000000e+03  1.32500000000000e+03  1.75000000000000e+02  1.11179513053565e+02  
1.15000000000000e+03  1.20000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.00000000000000e+02  1.50000000000000e+02  1.17500000000000e+03  1.37500000000000e+03  1.25000000000000e+02  8.57957204126521e+01  
1.15000000000000e+03  1.20000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  1.50000000000000e+02  2.00000000000000e+02  1.17500000000000e+03  1.37500000000000e+03  1.75000000000000e+02  1.18766627715330e+02  
1.00000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.05000000000000e+03  1.25000000000000e+03  2.50000000000000e+02  1.26389681051174e+02  
1.00000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.05000000000000e+03  1.25000000000000e+03  3.50000000000000e+02  1.55688395671228e+02  
1.00000000000000e+03  1.05000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.02500000000000e+03  1.32500000000000e+03  2.25000000000000e+02  1.25885775213287e+02  
1.00000000000000e+03  1.05000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.02500000000000e+03  1.32500000000000e+03  2.75000000000000e+02  1.83783845245201e+02  
1.00000000000000e+03  1.05000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.02500000000000e+03  1.37500000000000e+03  2.25000000000000e+02  1.31779941921552e+02  
1.00000000000000e+03  1.05000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.02500000000000e+03  1.37500000000000e+03  2.75000000000000e+02  1.81579818945977e+02  
1.05000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.07500000000000e+03  1.32500000000000e+03  2.25000000000000e+02  1.46567562355479e+02  
1.05000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.35000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.07500000000000e+03  1.32500000000000e+03  2.75000000000000e+02  2.27166987639458e+02  
1.05000000000000e+03  1.10000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.07500000000000e+03  1.37500000000000e+03  2.25000000000000e+02  1.55359686887335e+02  
1.05000000000000e+03  1.10000000000000e+03  1.35000000000000e+03  1.40000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.07500000000000e+03  1.37500000000000e+03  2.75000000000000e+02  2.08475326468549e+02  
1.00000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.05000000000000e+03  1.35000000000000e+03  3.50000000000000e+02  1.97758675593332e+02  
1.10000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.15000000000000e+03  1.25000000000000e+03  2.50000000000000e+02  1.36405865334347e+02  
1.10000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.15000000000000e+03  1.25000000000000e+03  3.50000000000000e+02  1.61657747928905e+02  
1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.15000000000000e+03  1.35000000000000e+03  2.50000000000000e+02  1.89291281450106e+02  
1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.15000000000000e+03  1.35000000000000e+03  3.50000000000000e+02  1.97287374112991e+02  
1.00000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.05000000000000e+03  1.25000000000000e+03  4.50000000000000e+02  9.89498755702628e+01  
1.00000000000000e+03  1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.05000000000000e+03  1.25000000000000e+03  5.50000000000000e+02  8.81533343382335e+01  
1.00000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.05000000000000e+03  1.35000000000000e+03  4.50000000000000e+02  1.30688642456825e+02  
1.00000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.05000000000000e+03  1.35000000000000e+03  5.50000000000000e+02  1.04388899959818e+02  
1.10000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.15000000000000e+03  1.25000000000000e+03  4.50000000000000e+02  9.61232569638786e+01  
1.10000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.15000000000000e+03  1.25000000000000e+03  5.50000000000000e+02  8.79826810953952e+01  
1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.15000000000000e+03  1.35000000000000e+03  4.50000000000000e+02  1.22275782870058e+02  
1.10000000000000e+03  1.20000000000000e+03  1.30000000000000e+03  1.40000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.15000000000000e+03  1.35000000000000e+03  5.50000000000000e+02  1.01514071864891e+02  
1.00000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  6.00000000000000e+02  8.00000000000000e+02  1.10000000000000e+03  1.30000000000000e+03  7.00000000000000e+02  2.59554488887366e+01  
1.00000000000000e+03  1.20000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  8.00000000000000e+02  1.00000000000000e+03  1.10000000000000e+03  1.30000000000000e+03  9.00000000000000e+02  5.84848584586164e+00  
1.00000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.05000000000000e+03  1.45000000000000e+03  5.00000000000000e+01  2.08559476297775e+01  
1.00000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.05000000000000e+03  1.45000000000000e+03  1.50000000000000e+02  8.24648976993235e+01  
1.00000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.05000000000000e+03  1.55000000000000e+03  5.00000000000000e+01  4.03681112538547e+00  
1.00000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.05000000000000e+03  1.55000000000000e+03  1.50000000000000e+02  3.72666753328633e+01  
1.10000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.15000000000000e+03  1.45000000000000e+03  5.00000000000000e+01  3.01938147443362e+01  
1.10000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.15000000000000e+03  1.45000000000000e+03  1.50000000000000e+02  8.46847427074964e+01  
1.10000000000000e+03  1.20000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  0.00000000000000e+00  1.00000000000000e+02  1.15000000000000e+03  1.55000000000000e+03  5.00000000000000e+01  1.44505983464281e+01  
1.10000000000000e+03  1.20000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  1.00000000000000e+02  2.00000000000000e+02  1.15000000000000e+03  1.55000000000000e+03  1.50000000000000e+02  4.18477103226976e+01  
1.00000000000000e+03  1.05000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.02500000000000e+03  1.42500000000000e+03  2.25000000000000e+02  1.26215843123063e+02  
1.00000000000000e+03  1.05000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.02500000000000e+03  1.42500000000000e+03  2.75000000000000e+02  1.69536511771437e+02  
1.00000000000000e+03  1.05000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.02500000000000e+03  1.47500000000000e+03  2.25000000000000e+02  1.04081243111604e+02  
1.00000000000000e+03  1.05000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.02500000000000e+03  1.47500000000000e+03  2.75000000000000e+02  1.40277291808534e+02  
1.05000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.07500000000000e+03  1.42500000000000e+03  2.25000000000000e+02  1.50701738565376e+02  
1.05000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.07500000000000e+03  1.42500000000000e+03  2.75000000000000e+02  1.97243119695322e+02  
1.05000000000000e+03  1.10000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.07500000000000e+03  1.47500000000000e+03  2.25000000000000e+02  1.22939119616804e+02  
1.05000000000000e+03  1.10000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.07500000000000e+03  1.47500000000000e+03  2.75000000000000e+02  1.64172892213665e+02  
1.00000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.05000000000000e+03  1.45000000000000e+03  3.50000000000000e+02  1.93959669297612e+02  
1.00000000000000e+03  1.05000000000000e+03  1.50000000000000e+03  1.55000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.02500000000000e+03  1.52500000000000e+03  2.25000000000000e+02  8.35542132767745e+01  
1.00000000000000e+03  1.05000000000000e+03  1.50000000000000e+03  1.55000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.02500000000000e+03  1.52500000000000e+03  2.75000000000000e+02  9.76203524937355e+01  
1.00000000000000e+03  1.05000000000000e+03  1.55000000000000e+03  1.60000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.02500000000000e+03  1.57500000000000e+03  2.25000000000000e+02  7.28260059253449e+01  
1.00000000000000e+03  1.05000000000000e+03  1.55000000000000e+03  1.60000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.02500000000000e+03  1.57500000000000e+03  2.75000000000000e+02  9.24705112275777e+01  
1.05000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.55000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.07500000000000e+03  1.52500000000000e+03  2.25000000000000e+02  8.85175634127061e+01  
1.05000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.55000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.07500000000000e+03  1.52500000000000e+03  2.75000000000000e+02  1.09434907815328e+02  
1.05000000000000e+03  1.10000000000000e+03  1.55000000000000e+03  1.60000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.07500000000000e+03  1.57500000000000e+03  2.25000000000000e+02  7.99224135460290e+01  
1.05000000000000e+03  1.10000000000000e+03  1.55000000000000e+03  1.60000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.07500000000000e+03  1.57500000000000e+03  2.75000000000000e+02  1.03115671852907e+02  
1.00000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.05000000000000e+03  1.55000000000000e+03  3.50000000000000e+02  1.26525002132442e+02  
1.10000000000000e+03  1.15000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.12500000000000e+03  1.42500000000000e+03  2.25000000000000e+02  1.52484504685322e+02  
1.10000000000000e+03  1.15000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.12500000000000e+03  1.42500000000000e+03  2.75000000000000e+02  1.95136992507376e+02  
1.10000000000000e+03  1.15000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.12500000000000e+03  1.47500000000000e+03  2.25000000000000e+02  1.30384210265779e+02  
1.10000000000000e+03  1.15000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.12500000000000e+03  1.47500000000000e+03  2.75000000000000e+02  1.70096191919533e+02  
1.15000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.17500000000000e+03  1.42500000000000e+03  2.25000000000000e+02  1.63800499362181e+02  
1.15000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.45000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.17500000000000e+03  1.42500000000000e+03  2.75000000000000e+02  1.89597504412810e+02  
1.15000000000000e+03  1.20000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.00000000000000e+02  2.50000000000000e+02  1.17500000000000e+03  1.47500000000000e+03  2.25000000000000e+02  1.42468687876289e+02  
1.15000000000000e+03  1.20000000000000e+03  1.45000000000000e+03  1.50000000000000e+03  2.50000000000000e+02  3.00000000000000e+02  1.17500000000000e+03  1.47500000000000e+03  2.75000000000000e+02  1.80528877463865e+02  
1.10000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.15000000000000e+03  1.45000000000000e+03  3.50000000000000e+02  2.00962423183068e+02  
1.10000000000000e+03  1.20000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  2.00000000000000e+02  3.00000000000000e+02  1.15000000000000e+03  1.55000000000000e+03  2.50000000000000e+02  9.20833373552415e+01  
1.10000000000000e+03  1.20000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  3.00000000000000e+02  4.00000000000000e+02  1.15000000000000e+03  1.55000000000000e+03  3.50000000000000e+02  1.38504466392498e+02  
1.00000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.05000000000000e+03  1.45000000000000e+03  4.50000000000000e+02  1.71557788981822e+02  
1.00000000000000e+03  1.10000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.05000000000000e+03  1.45000000000000e+03  5.50000000000000e+02  1.44760678829029e+02  
1.00000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.05000000000000e+03  1.55000000000000e+03  4.50000000000000e+02  1.37316099340962e+02  
1.00000000000000e+03  1.10000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.05000000000000e+03  1.55000000000000e+03  5.50000000000000e+02  1.27507657945595e+02  
1.10000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.15000000000000e+03  1.45000000000000e+03  4.50000000000000e+02  1.71636877689182e+02  
1.10000000000000e+03  1.20000000000000e+03  1.40000000000000e+03  1.50000000000000e+03  5.00000000000000e+02  6.00000000000000e+02  1.15000000000000e+03  1.45000000000000e+03  5.50000000000000e+02  1.49038387053972e+02  
1.10000000000000e+03  1.20000000000000e+03  1.50000000000000e+03  1.60000000000000e+03  4.00000000000000e+02  5.00000000000000e+02  1.15000000000000e+03  1.55000000000000e+03  4.50000000000000e+02  1.47039517058689e+02  
